±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[389.4092712402344, 433.45135498046875]","[402.7098083496094, 420.15081787109375]","[369.4584655761719, 420.15081787109375]","[416.0103454589844, 420.15081787109375]","[336.2071228027344, 413.5005187988281]","[449.26165771484375, 519.90478515625]","[283.0050048828125, 513.2545166015625]","[529.0648803710938, 593.0576782226562]","[236.45314025878906, 593.0576782226562]","[522.4146118164062, 593.0576782226562]","[203.2018280029297, 639.6095581054688]","[416.0103454589844, 739.363525390625]","[316.25634765625, 739.363525390625]","[416.0103454589844, 925.5709838867188]","[316.25634765625, 918.9207153320312]","[402.7098083496094, 1098.477783203125]","[329.556884765625, 1105.1280517578125]"
"[389.57196044921875, 439.58660888671875]","[402.77587890625, 419.7806091308594]","[376.367919921875, 419.7806091308594]","[415.97991943359375, 426.3825988769531]","[336.7559814453125, 419.7806091308594]","[448.9898681640625, 512.2085571289062]","[283.94000244140625, 505.6065368652344]","[521.61181640625, 571.6265258789062]","[231.12405395507812, 591.4324340820312]","[548.0198364257812, 571.6265258789062]","[191.51205444335938, 637.6464233398438]","[415.97991943359375, 743.2783203125]","[316.95001220703125, 743.2783203125]","[415.97991943359375, 928.1342163085938]","[316.95001220703125, 921.5322265625]","[396.17388916015625, 1099.785888671875]","[323.552001953125, 1099.785888671875]"
"[384.5033874511719, 435.4631042480469]","[397.7722473144531, 422.1942138671875]","[371.2344970703125, 422.1942138671875]","[411.0411376953125, 422.1942138671875]","[331.4278869628906, 415.5597839355469]","[444.2132873535156, 508.44189453125]","[284.9868469238281, 508.44189453125]","[517.1920776367188, 568.15185546875]","[231.9113311767578, 588.05517578125]","[556.9987182617188, 548.24853515625]","[185.4702606201172, 627.8617553710938]","[411.0411376953125, 734.0127563476562]","[318.1590270996094, 734.0127563476562]","[411.0411376953125, 926.4114379882812]","[318.1590270996094, 919.7769775390625]","[397.7722473144531, 1098.90673828125]","[324.79345703125, 1098.90673828125]"
"[386.8018798828125, 430.73980712890625]","[400.0408935546875, 417.5007629394531]","[373.56280517578125, 417.5007629394531]","[400.0408935546875, 424.12030029296875]","[333.845703125, 417.5007629394531]","[439.7579650878906, 510.17401123046875]","[287.50909423828125, 510.17401123046875]","[519.1921997070312, 556.5106201171875]","[227.9334259033203, 589.6082153320312]","[565.5287475585938, 530.0325927734375]","[168.35775756835938, 616.0863037109375]","[413.2799072265625, 735.2376098632812]","[320.606689453125, 735.2376098632812]","[413.2799072265625, 927.20361328125]","[320.606689453125, 920.5841674804688]","[400.0408935546875, 1099.3109130859375]","[327.2261962890625, 1099.3109130859375]"
"[384.86248779296875, 432.2922668457031]","[398.0772705078125, 419.07745361328125]","[371.6476745605469, 419.07745361328125]","[398.0772705078125, 425.68487548828125]","[325.3958740234375, 419.07745361328125]","[437.7216491699219, 511.5810546875]","[285.7514953613281, 511.5810546875]","[523.6178588867188, 551.2254028320312]","[219.67750549316406, 590.8698120117188]","[569.86962890625, 504.9736633300781]","[153.60350036621094, 604.0846557617188]","[417.8994445800781, 736.2326049804688]","[318.7884826660156, 729.6251831054688]","[411.29205322265625, 927.8471069335938]","[318.7884826660156, 927.8471069335938]","[398.0772705078125, 1093.031982421875]","[325.3958740234375, 1099.639404296875]"
"[385.2196350097656, 428.097412109375]","[391.8083801269531, 414.9200134277344]","[365.4534912109375, 414.9200134277344]","[398.39703369140625, 421.50872802734375]","[325.9212341308594, 421.50872802734375]","[437.9293212890625, 513.7506713867188]","[279.8002624511719, 513.7506713867188]","[530.1712036132812, 546.6942138671875]","[220.50184631347656, 592.815185546875]","[576.2922973632812, 493.98455810546875]","[141.4373016357422, 592.815185546875]","[411.5744934082031, 731.1781616210938]","[319.33251953125, 731.1781616210938]","[411.5744934082031, 928.8394775390625]","[319.33251953125, 928.8394775390625]","[398.39703369140625, 1100.1458740234375]","[325.9212341308594, 1106.7344970703125]"
"[378.4217224121094, 423.0028381347656]","[391.6780700683594, 409.7464904785156]","[365.1653747558594, 409.7464904785156]","[391.6780700683594, 423.0028381347656]","[318.7681579589844, 416.3746643066406]","[438.0752868652344, 509.1690979003906]","[285.6272888183594, 515.7973022460938]","[530.8696899414062, 542.3099975585938]","[219.3455352783203, 595.3353881835938]","[583.8950805664062, 489.2845764160156]","[133.1792755126953, 588.7072143554688]","[411.5625915527344, 734.5269165039062]","[318.7681579589844, 734.5269165039062]","[411.5625915527344, 933.3721313476562]","[318.7681579589844, 926.7439575195312]","[398.3062438964844, 1092.4482421875]","[325.3963317871094, 1099.076416015625]"
"[378.3177185058594, 427.6331481933594]","[384.9100036621094, 414.4485168457031]","[358.540771484375, 414.4485168457031]","[391.5022888183594, 427.6331481933594]","[318.9869384765625, 421.04083251953125]","[431.05615234375, 506.7408447265625]","[279.4330749511719, 519.9254760742188]","[529.9407348632812, 539.702392578125]","[213.50999450683594, 599.0331420898438]","[589.2715454101562, 480.3716125488281]","[127.80998229980469, 585.8485107421875]","[411.27923583984375, 730.8792724609375]","[312.3946228027344, 730.8792724609375]","[411.27923583984375, 928.6484985351562]","[318.9869384765625, 922.0562133789062]","[398.0946350097656, 1093.4560546875]","[325.5792541503906, 1100.04833984375]"
"[371.5409851074219, 427.1749572753906]","[384.5314025878906, 407.68927001953125]","[352.0552673339844, 414.18450927734375]","[378.03619384765625, 414.18450927734375]","[313.0838928222656, 420.67974853515625]","[429.9980773925781, 505.1177978515625]","[280.6076965332031, 518.1082153320312]","[527.4265747070312, 537.5939331054688]","[215.6553497314453, 602.5462646484375]","[592.3788452148438, 485.632080078125]","[124.72209167480469, 583.060546875]","[410.5123596191406, 732.450927734375]","[313.0838928222656, 732.450927734375]","[410.5123596191406, 927.3079223632812]","[319.5791015625, 920.8126831054688]","[397.5218811035156, 1096.183837890625]","[326.0743408203125, 1102.6790771484375]"
"[371.4686584472656, 424.026123046875]","[377.92584228515625, 411.11175537109375]","[352.0971374511719, 411.11175537109375]","[377.92584228515625, 417.5689392089844]","[313.3540344238281, 424.026123046875]","[423.1260986328125, 501.5122985839844]","[281.0681457519531, 520.8838500976562]","[519.9838256835938, 540.25537109375]","[216.49632263183594, 604.8271484375]","[591.0128173828125, 482.1407470703125]","[126.09579467773438, 585.4556274414062]","[410.21173095703125, 733.9707641601562]","[313.3540344238281, 733.9707641601562]","[410.21173095703125, 927.6861572265625]","[319.81121826171875, 927.6861572265625]","[397.29736328125, 1102.0299072265625]","[326.2684020996094, 1102.0299072265625]"
"[371.2502136230469, 419.0398864746094]","[377.5923767089844, 406.3554992675781]","[352.2236022949219, 406.3554992675781]","[371.2502136230469, 419.0398864746094]","[307.8282165527344, 419.0398864746094]","[421.98779296875, 501.4884948730469]","[276.1171875, 520.5150756835938]","[517.1207885742188, 545.8839111328125]","[219.0373992919922, 609.305908203125]","[593.2272338867188, 488.8040771484375]","[123.90438842773438, 590.279296875]","[409.3033752441406, 736.1498413085938]","[314.1703796386719, 736.1498413085938]","[409.3033752441406, 926.4158935546875]","[320.5126037597656, 926.4158935546875]","[396.6189880371094, 1097.6551513671875]","[326.85479736328125, 1103.997314453125]"
"[358.5682678222656, 421.2679443359375]","[364.8857116699219, 408.6331481933594]","[339.6160583496094, 408.6331481933594]","[383.83795166015625, 414.9505615234375]","[301.7115783691406, 421.2679443359375]","[415.4249572753906, 503.39434814453125]","[276.4419250488281, 522.3465576171875]","[510.1861267089844, 547.6162109375]","[225.90260314941406, 617.1077270507812]","[585.9951782226562, 497.076904296875]","[124.82402038574219, 598.1554565429688]","[409.1075744628906, 730.8211669921875]","[314.3464050292969, 730.8211669921875]","[409.1075744628906, 920.3434448242188]","[320.6637878417969, 920.3434448242188]","[396.4727478027344, 1097.23095703125]","[326.981201171875, 1103.54833984375]"
"[364.8988342285156, 418.6097717285156]","[371.2308654785156, 405.94573974609375]","[345.9027404785156, 405.94573974609375]","[364.8988342285156, 405.94573974609375]","[301.57855224609375, 424.9418029785156]","[415.5550231933594, 500.9261474609375]","[276.2504577636719, 519.9222412109375]","[510.5354309082031, 551.5823364257812]","[225.59422302246094, 621.2346801757812]","[592.8517456054688, 500.9261474609375]","[130.6138153076172, 608.5706176757812]","[409.2229919433594, 728.8790893554688]","[314.24261474609375, 728.8790893554688]","[409.2229919433594, 918.8399047851562]","[320.57464599609375, 918.8399047851562]","[396.5589904785156, 1102.468505859375]","[326.9066467285156, 1102.468505859375]"
"[365.1910705566406, 418.0992736816406]","[365.1910705566406, 405.428955078125]","[339.85040283203125, 405.428955078125]","[365.1910705566406, 411.76409912109375]","[301.83941650390625, 424.4344482421875]","[415.8723449707031, 500.4564208984375]","[276.498779296875, 525.7970581054688]","[504.5646667480469, 563.8080444335938]","[232.15260314941406, 620.8245239257812]","[580.586669921875, 519.4619140625]","[137.12513732910156, 627.1597290039062]","[409.5372009277344, 728.5222778320312]","[314.5097351074219, 728.5222778320312]","[409.5372009277344, 924.9124145507812]","[320.84490966796875, 918.5772094726562]","[396.86688232421875, 1102.296875]","[327.1800842285156, 1102.296875]"
"[361.21600341796875, 416.92364501953125]","[367.57318115234375, 404.2093200683594]","[335.78741455078125, 404.2093200683594]","[367.57318115234375, 416.92364501953125]","[297.64447021484375, 423.2807922363281]","[412.0732421875, 505.92376708984375]","[278.57305908203125, 524.9952392578125]","[494.71624755859375, 569.4953002929688]","[234.07296752929688, 626.7096557617188]","[577.359130859375, 524.9952392578125]","[138.71566772460938, 639.4239501953125]","[405.716064453125, 728.424072265625]","[316.7159423828125, 734.78125]","[412.0732421875, 925.4957885742188]","[316.7159423828125, 925.4957885742188]","[399.35894775390625, 1103.495849609375]","[323.0731201171875, 1109.85302734375]"
"[360.72747802734375, 418.85986328125]","[367.09197998046875, 399.7664489746094]","[341.6340637207031, 406.13092041015625]","[360.72747802734375, 412.4953918457031]","[297.082763671875, 425.2243347167969]","[411.64324951171875, 507.96246337890625]","[271.6248779296875, 527.055908203125]","[494.38134765625, 571.6072387695312]","[233.4380340576172, 628.887451171875]","[577.1195678710938, 539.7848510742188]","[144.3354034423828, 647.9808959960938]","[411.64324951171875, 730.718994140625]","[316.1761779785156, 730.718994140625]","[411.64324951171875, 921.6531982421875]","[316.1761779785156, 921.6531982421875]","[398.9143371582031, 1099.8582763671875]","[322.5406494140625, 1106.22265625]"
"[359.35858154296875, 419.05810546875]","[365.81719970703125, 406.140869140625]","[333.52410888671875, 412.5994873046875]","[365.81719970703125, 419.05810546875]","[294.77239990234375, 425.5167236328125]","[404.56890869140625, 503.0201110839844]","[275.39654541015625, 528.8545532226562]","[482.072265625, 580.5234985351562]","[236.6448211669922, 638.6510620117188]","[572.492919921875, 554.6890258789062]","[146.2241973876953, 664.4855346679688]","[411.0274963378906, 741.9889526367188]","[314.14825439453125, 741.9889526367188]","[411.0274963378906, 929.2888793945312]","[320.60687255859375, 929.2888793945312]","[398.1102600097656, 1097.2127685546875]","[327.06549072265625, 1103.67138671875]"
"[359.1820068359375, 420.56011962890625]","[365.67816162109375, 401.0716857910156]","[333.1974792480469, 407.56781005859375]","[365.67816162109375, 420.56011962890625]","[294.22064208984375, 427.05621337890625]","[404.655029296875, 505.0098876953125]","[274.7322082519531, 524.498291015625]","[482.60870361328125, 582.9635620117188]","[242.2515106201172, 634.9326782226562]","[560.5623168945312, 563.4751586914062]","[157.8017120361328, 667.4133911132812]","[404.655029296875, 738.8709106445312]","[313.70904541015625, 745.3670654296875]","[411.1511535644531, 927.2589111328125]","[320.2052001953125, 927.2589111328125]","[398.15887451171875, 1096.158447265625]","[326.7013244628906, 1102.654541015625]"
"[356.17706298828125, 417.84661865234375]","[362.6936950683594, 404.813232421875]","[336.62701416015625, 404.813232421875]","[369.2104187011719, 424.36328125]","[297.5269470214844, 424.36328125]","[401.7937927246094, 502.5634460449219]","[271.460205078125, 528.6301879882812]","[479.9939270019531, 593.7969360351562]","[245.3935089111328, 639.4137573242188]","[558.1941528320312, 574.2468872070312]","[160.67665100097656, 678.5137329101562]","[408.3105163574219, 743.6806030273438]","[310.5602722167969, 743.6806030273438]","[408.3105163574219, 932.664306640625]","[317.0769958496094, 932.664306640625]","[401.7937927246094, 1102.0977783203125]","[323.5936584472656, 1102.0977783203125]"
"[358.6601257324219, 416.13970947265625]","[365.189697265625, 403.08050537109375]","[339.0713195800781, 403.08050537109375]","[365.189697265625, 422.6693115234375]","[293.3641357421875, 422.6693115234375]","[404.3673400878906, 507.55413818359375]","[267.2457275390625, 527.1429443359375]","[482.7225341796875, 598.9685668945312]","[247.6569061279297, 638.1461791992188]","[561.0777587890625, 579.3796997070312]","[175.83128356933594, 677.32373046875]","[410.8969421386719, 742.6198120117188]","[312.9529113769531, 742.6198120117188]","[410.8969421386719, 931.9781494140625]","[312.9529113769531, 925.4486083984375]","[397.83770751953125, 1101.7476806640625]","[326.0121154785156, 1108.27734375]"
"[352.3316955566406, 418.64739990234375]","[365.4522399902344, 398.966552734375]","[332.6508483886719, 405.52685546875]","[365.4522399902344, 425.2076721191406]","[299.8494567871094, 425.2076721191406]","[404.8139343261719, 510.4913024902344]","[267.0480651855469, 530.1721801757812]","[476.9770202636719, 602.335205078125]","[247.3672332763672, 635.1365966796875]","[555.7003173828125, 589.2146606445312]","[181.7644500732422, 681.0585327148438]","[404.8139343261719, 746.6613159179688]","[306.4097595214844, 746.6613159179688]","[404.8139343261719, 930.3491821289062]","[312.97003173828125, 930.3491821289062]","[398.253662109375, 1100.916259765625]","[326.090576171875, 1107.4765625]"
"[354.62548828125, 417.4478759765625]","[367.76434326171875, 404.30902099609375]","[334.91717529296875, 404.30902099609375]","[367.76434326171875, 424.017333984375]","[295.5006103515625, 424.017333984375]","[407.1809387207031, 509.419921875]","[269.222900390625, 529.1282348632812]","[472.875244140625, 601.3919067382812]","[242.94517517089844, 634.2390747070312]","[551.7083129882812, 594.822509765625]","[190.3897247314453, 680.22509765625]","[407.1809387207031, 745.9193725585938]","[308.63946533203125, 745.9193725585938]","[407.1809387207031, 929.8633422851562]","[315.20892333984375, 929.8633422851562]","[400.61151123046875, 1100.6683349609375]","[321.7783508300781, 1107.23779296875]"
"[357.0432434082031, 414.8503112792969]","[363.6831359863281, 401.570556640625]","[337.1235656738281, 401.570556640625]","[370.3230285644531, 421.4902038574219]","[297.28424072265625, 421.4902038574219]","[410.1623229980469, 514.4486694335938]","[270.72467041015625, 527.7284545898438]","[469.92138671875, 607.4071655273438]","[244.1650848388672, 627.3268432617188]","[542.9601440429688, 600.7672729492188]","[197.6858673095703, 680.4458618164062]","[403.5224304199219, 746.8448486328125]","[310.56402587890625, 746.8448486328125]","[403.5224304199219, 926.121826171875]","[317.20391845703125, 932.76171875]","[396.8825988769531, 1098.7587890625]","[323.8437805175781, 1105.398681640625]"
"[358.3959045410156, 417.2725830078125]","[365.0684509277344, 403.92742919921875]","[338.3782043457031, 403.92742919921875]","[371.74102783203125, 417.2725830078125]","[298.3428649902344, 423.94512939453125]","[411.7763671875, 510.68841552734375]","[264.9800720214844, 524.0335083007812]","[471.8293762207031, 604.1041870117188]","[238.28981018066406, 630.7944946289062]","[538.554931640625, 610.7767944335938]","[204.92701721191406, 670.829833984375]","[405.10382080078125, 744.2279663085938]","[305.0154113769531, 744.2279663085938]","[398.4312438964844, 931.0596313476562]","[311.6879577636719, 931.0596313476562]","[398.4312438964844, 1104.546142578125]","[325.0330810546875, 1104.546142578125]"
"[353.9870910644531, 416.0867919921875]","[360.6688232421875, 402.72332763671875]","[333.94183349609375, 402.72332763671875]","[374.0323181152344, 416.0867919921875]","[300.5331115722656, 422.7685546875]","[414.122802734375, 516.31298828125]","[267.1244201660156, 522.9947509765625]","[474.2585144042969, 603.1756591796875]","[233.7156524658203, 623.2208862304688]","[534.3942260742188, 609.857421875]","[213.67042541503906, 669.9931030273438]","[400.75927734375, 743.4923095703125]","[307.2148742675781, 743.4923095703125]","[400.75927734375, 930.5811157226562]","[313.8966064453125, 930.5811157226562]","[394.0775451660156, 1104.306396484375]","[327.2601013183594, 1110.9881591796875]"
"[352.0074462890625, 411.2535400390625]","[358.67498779296875, 397.91845703125]","[332.00482177734375, 404.58599853515625]","[372.01007080078125, 417.9210510253906]","[298.66717529296875, 424.588623046875]","[418.68280029296875, 517.9341430664062]","[265.3294677734375, 524.6016235351562]","[472.0230712890625, 604.6121215820312]","[225.32424926757812, 624.6146850585938]","[518.6958618164062, 611.2796020507812]","[211.9891815185547, 664.6199340820312]","[405.3477783203125, 737.9628295898438]","[305.334716796875, 744.6303100585938]","[398.68017578125, 924.6538696289062]","[312.00225830078125, 924.6538696289062]","[398.68017578125, 1104.6771240234375]","[325.33734130859375, 1104.6771240234375]"
"[350.426025390625, 415.045166015625]","[363.70281982421875, 401.76837158203125]","[337.14923095703125, 401.76837158203125]","[376.97955322265625, 415.045166015625]","[303.957275390625, 421.68353271484375]","[416.8099365234375, 521.2594604492188]","[270.76531982421875, 521.2594604492188]","[469.91705322265625, 600.920166015625]","[224.2965545654297, 620.8353881835938]","[516.3858032226562, 614.1969604492188]","[224.2965545654297, 654.0272827148438]","[403.5331726074219, 746.9647827148438]","[303.957275390625, 746.9647827148438]","[403.5331726074219, 932.8397827148438]","[310.59564208984375, 932.8397827148438]","[396.8947448730469, 1105.4378662109375]","[323.8724365234375, 1105.4378662109375]"
"[350.12109375, 415.15289306640625]","[363.396240234375, 401.87774658203125]","[336.84600830078125, 401.87774658203125]","[376.67132568359375, 421.79046630859375]","[303.65814208984375, 421.79046630859375]","[416.49676513671875, 521.3539428710938]","[270.4703369140625, 521.3539428710938]","[469.5972900390625, 601.0046997070312]","[217.36981201171875, 620.9174194335938]","[502.7850341796875, 607.6422729492188]","[224.00738525390625, 634.1925048828125]","[403.22161865234375, 740.3934936523438]","[310.29571533203125, 740.3934936523438]","[403.22161865234375, 932.8828735351562]","[310.29571533203125, 932.8828735351562]","[396.58404541015625, 1105.45947265625]","[323.57086181640625, 1105.45947265625]"
"[350.3996887207031, 411.11883544921875]","[363.6351318359375, 397.8834228515625]","[330.54656982421875, 404.5011291503906]","[376.8705139160156, 417.7365417480469]","[304.07574462890625, 424.354248046875]","[416.57672119140625, 517.0021362304688]","[270.9872131347656, 517.0021362304688]","[462.90069580078125, 596.4146118164062]","[218.04554748535156, 603.0322875976562]","[495.98919677734375, 603.0322875976562]","[231.28099060058594, 616.2677001953125]","[396.7236328125, 742.0040893554688]","[304.07574462890625, 742.0040893554688]","[403.34130859375, 927.2998657226562]","[310.6934509277344, 927.2998657226562]","[396.7236328125, 1099.360107421875]","[323.9288635253906, 1105.977783203125]"
"[352.29376220703125, 413.49237060546875]","[365.39306640625, 400.39306640625]","[339.19451904296875, 400.39306640625]","[378.4923095703125, 420.0419921875]","[306.4462890625, 420.0419921875]","[417.7901611328125, 511.73699951171875]","[267.1484375, 518.28662109375]","[470.18731689453125, 596.88232421875]","[221.30093383789062, 616.53125]","[496.3858642578125, 596.88232421875]","[240.94985961914062, 609.9816284179688]","[398.1412353515625, 740.9744262695312]","[306.4462890625, 734.4247436523438]","[398.1412353515625, 924.3644409179688]","[312.99591064453125, 930.9140014648438]","[398.1412353515625, 1101.20458984375]","[326.09521484375, 1107.7542724609375]"
"[352.3183898925781, 417.2841491699219]","[365.16571044921875, 404.4367980957031]","[333.0473327636719, 404.4367980957031]","[378.01312255859375, 417.2841491699219]","[307.35260009765625, 423.70782470703125]","[416.55523681640625, 513.6394653320312]","[268.81048583984375, 513.6394653320312]","[461.52099609375, 597.1472778320312]","[223.84471130371094, 609.9946899414062]","[487.2156982421875, 590.7235717773438]","[243.1157684326172, 590.7235717773438]","[403.7078552246094, 732.0446166992188]","[307.35260009765625, 732.0446166992188]","[403.7078552246094, 924.755126953125]","[313.7762756347656, 924.755126953125]","[397.2841796875, 1098.194580078125]","[320.1999816894531, 1104.6181640625]"
"[352.86737060546875, 415.9987487792969]","[365.83056640625, 403.0355224609375]","[333.42254638671875, 403.0355224609375]","[385.275390625, 415.9987487792969]","[307.49615478515625, 422.4803466796875]","[417.68341064453125, 513.2228393554688]","[275.088134765625, 513.2228393554688]","[469.5361328125, 597.483642578125]","[229.71688842773438, 603.9652709960938]","[488.98095703125, 584.5204467773438]","[242.68008422851562, 578.0388793945312]","[398.23858642578125, 733.5973510742188]","[307.49615478515625, 733.5973510742188]","[404.72015380859375, 928.0453491210938]","[313.97772216796875, 928.0453491210938]","[398.23858642578125, 1103.0484619140625]","[320.4593505859375, 1103.0484619140625]"
"[355.0853271484375, 416.9360046386719]","[368.034423828125, 403.98687744140625]","[335.6616516113281, 403.98687744140625]","[387.4580993652344, 416.9360046386719]","[303.2888488769531, 416.9360046386719]","[419.8309020996094, 514.054443359375]","[270.9160461425781, 507.5798645019531]","[465.15283203125, 591.7491455078125]","[225.59410095214844, 598.2236938476562]","[491.05108642578125, 578.800048828125]","[251.4923553466797, 565.8508911132812]","[400.4072265625, 734.189453125]","[309.7633972167969, 734.189453125]","[400.4072265625, 928.42626953125]","[309.7633972167969, 921.9517211914062]","[393.93267822265625, 1096.7647705078125]","[322.7125244140625, 1103.2392578125]"
"[351.9515380859375, 415.9074401855469]","[365.01422119140625, 402.8447265625]","[338.8887939453125, 402.8447265625]","[384.6082763671875, 422.43878173828125]","[306.23199462890625, 422.43878173828125]","[417.26507568359375, 513.8778686523438]","[273.5751953125, 507.34649658203125]","[469.5159912109375, 592.254150390625]","[221.32427978515625, 592.254150390625]","[489.11004638671875, 572.6600952148438]","[247.44970703125, 559.5973510742188]","[404.202392578125, 735.9440307617188]","[306.23199462890625, 735.9440307617188]","[404.202392578125, 931.8848876953125]","[312.7633056640625, 931.8848876953125]","[397.6710205078125, 1101.7001953125]","[325.8260498046875, 1101.7001953125]"
"[359.75518798828125, 411.72418212890625]","[372.7826232910156, 398.69671630859375]","[340.21405029296875, 398.69671630859375]","[385.81005859375, 424.7515869140625]","[307.64544677734375, 424.7515869140625]","[418.378662109375, 515.9436645507812]","[275.0768737792969, 509.429931640625]","[470.4884033203125, 587.5945434570312]","[216.45338439941406, 594.1082153320312]","[490.029541015625, 568.0534057617188]","[242.5082550048828, 555.0259399414062]","[405.3512268066406, 737.4100341796875]","[307.64544677734375, 737.4100341796875]","[405.3512268066406, 932.8215942382812]","[314.1591796875, 932.8215942382812]","[398.8375244140625, 1095.6644287109375]","[327.1866149902344, 1102.1781005859375]"
"[355.03021240234375, 410.3373107910156]","[368.0784912109375, 397.2890319824219]","[341.98193359375, 397.2890319824219]","[387.65087890625, 423.3855895996094]","[309.36126708984375, 423.3855895996094]","[420.2716369628906, 514.7235717773438]","[276.7406005859375, 514.7235717773438]","[472.4647521972656, 586.4890747070312]","[218.0233154296875, 593.01318359375]","[492.0371398925781, 573.4407348632812]","[231.07159423828125, 553.8683471679688]","[400.69921875, 736.5442504882812]","[309.36126708984375, 736.5442504882812]","[400.69921875, 932.2683715820312]","[309.36126708984375, 925.7442016601562]","[394.175048828125, 1101.8958740234375]","[322.4095458984375, 1108.419921875]"
"[357.5650634765625, 411.43304443359375]","[370.695556640625, 398.3025817871094]","[337.869384765625, 398.3025817871094]","[390.39117431640625, 424.5635070800781]","[305.043212890625, 417.998291015625]","[416.6521301269531, 516.4767456054688]","[278.78228759765625, 509.9115295410156]","[469.1739196777344, 588.6942749023438]","[219.69522094726562, 588.6942749023438]","[495.4349060058594, 568.9985961914062]","[232.82565307617188, 555.8681030273438]","[403.52166748046875, 739.6946411132812]","[311.60845947265625, 739.6946411132812]","[403.52166748046875, 936.6514892578125]","[311.60845947265625, 923.5210571289062]","[396.9564208984375, 1100.7822265625]","[324.7388916015625, 1107.347412109375]"
"[358.40509033203125, 411.8111267089844]","[371.6298828125, 398.5863037109375]","[338.56781005859375, 398.5863037109375]","[384.854736328125, 418.4235534667969]","[305.50567626953125, 418.4235534667969]","[417.91693115234375, 517.6099243164062]","[272.44354248046875, 510.9975280761719]","[464.20391845703125, 583.7341918945312]","[219.54415893554688, 590.3466186523438]","[497.2659912109375, 577.1217651367188]","[226.15658569335938, 563.8969116210938]","[404.69207763671875, 735.8198852539062]","[312.11810302734375, 735.8198852539062]","[404.69207763671875, 934.1926879882812]","[312.11810302734375, 920.9678344726562]","[398.07958984375, 1099.503173828125]","[325.34295654296875, 1106.1156005859375]"
"[359.873291015625, 414.6197509765625]","[373.05535888671875, 401.437744140625]","[340.10028076171875, 401.437744140625]","[392.82830810546875, 421.21075439453125]","[313.73626708984375, 421.21075439453125]","[425.7833251953125, 513.4848022460938]","[280.78131103515625, 513.4848022460938]","[471.9202880859375, 592.5767211914062]","[221.4622802734375, 599.1677856445312]","[504.8753662109375, 585.9857788085938]","[221.4622802734375, 566.2127685546875]","[406.01031494140625, 737.5787963867188]","[307.14532470703125, 737.5787963867188]","[406.01031494140625, 928.7178344726562]","[313.73626708984375, 922.1267700195312]","[399.4193115234375, 1100.083740234375]","[320.32733154296875, 1106.6748046875]"
"[359.0272216796875, 416.5870361328125]","[372.38299560546875, 403.23126220703125]","[338.99365234375, 403.23126220703125]","[385.73870849609375, 423.264892578125]","[312.28216552734375, 423.264892578125]","[419.1280517578125, 516.7550659179688]","[272.21490478515625, 516.7550659179688]","[472.551025390625, 596.8895263671875]","[225.46981811523438, 610.2453002929688]","[505.94036865234375, 596.8895263671875]","[218.79196166992188, 590.211669921875]","[405.7723388671875, 743.8026733398438]","[305.604248046875, 743.8026733398438]","[399.094482421875, 930.7830200195312]","[312.28216552734375, 924.105224609375]","[392.41656494140625, 1104.4075927734375]","[325.63787841796875, 1104.4075927734375]"
"[355.2845458984375, 413.35809326171875]","[368.58721923828125, 406.70672607421875]","[341.9818115234375, 406.70672607421875]","[388.54132080078125, 420.00946044921875]","[315.3763427734375, 420.00946044921875]","[421.7981262207031, 519.7798461914062]","[275.46820068359375, 513.1284790039062]","[468.3576354980469, 599.5961303710938]","[235.56002807617188, 606.2474975585938]","[508.2657775878906, 606.2474975585938]","[208.95458984375, 606.2474975585938]","[401.8440856933594, 739.2747192382812]","[308.72503662109375, 739.2747192382812]","[401.8440856933594, 925.5128784179688]","[308.72503662109375, 925.5128784179688]","[395.19268798828125, 1105.099365234375]","[322.0277099609375, 1105.099365234375]"
"[363.53564453125, 416.7185974121094]","[376.5860595703125, 403.66815185546875]","[343.9599609375, 403.66815185546875]","[396.1617126464844, 423.24383544921875]","[311.3338623046875, 416.7185974121094]","[422.2626037597656, 514.596923828125]","[278.707763671875, 514.596923828125]","[474.4643249511719, 599.4247436523438]","[233.03121948242188, 605.949951171875]","[513.6156616210938, 625.525634765625]","[200.40513610839844, 625.525634765625]","[409.2121276855469, 742.9795532226562]","[311.3338623046875, 736.454345703125]","[402.6869201660156, 932.2108764648438]","[311.3338623046875, 925.6856689453125]","[396.1617126464844, 1101.866455078125]","[324.38427734375, 1108.3917236328125]"
"[360.1476745605469, 409.81768798828125]","[373.3026123046875, 396.6627502441406]","[346.9927673339844, 396.6627502441406]","[393.0350036621094, 422.97259521484375]","[314.10546875, 416.3951416015625]","[425.9222412109375, 515.0570068359375]","[274.6407165527344, 521.6344604492188]","[471.9645080566406, 607.1414794921875]","[235.1759490966797, 607.1414794921875]","[524.5841064453125, 646.606201171875]","[202.2886199951172, 640.0287475585938]","[406.18988037109375, 738.690673828125]","[314.10546875, 738.690673828125]","[406.18988037109375, 929.4369506835938]","[314.10546875, 929.4369506835938]","[393.0350036621094, 1107.0281982421875]","[327.2603759765625, 1107.0281982421875]"
